authorID,name,location,reviewCount,friendCount,photoCount
-dzsfhynnKUIXo_RK7QvBg,Chandra D.,"Redwood City, CA",467,61,670
717WbWR760j3CwMsEbEwmQ,Gary D.,"Naperville, IL",313,34,0
kwZDI4x6Oi0gKrzpSxBfnA,Jillian S.,"Westmont, IL",89,11,18
5rE0aoWvcFtjQHnNZ14G2A,Blake M.,"Chicago, IL",162,0,0
l4i7mlWAf6_sJBCmJMlGWQ,Krystal S.,"Oak Park, IL",8,74,4
qHJHUmmfkDLHBNgt_FiRDQ,Lois L.,"Skokie, IL",61,174,226
z-R-_pNPK8FqHFSfC422SQ,Katherine L.,"New York, NY",823,238,196
1RRaKXM5WefQfmUwTccBfg,Dana C.,"Chicago, IL",157,216,8
puBZ_WLNHqXjsRjRMqHHwA,Elana C.,"Elgin, IL",36,2,58
WXjLzLnRmpNyLvXFK7g9og,Emily P.,"Covington, KY",13,114,6
BdX989MvQ4CPWSFaYqTXLw,Frank S.,"Lake Forest, IL",74,1,15
V26rQlwRMLlGmuipfXVk9w,Katrina D.,"Old Bridge, NJ",23,119,66
UlWDGR0QrBbdFsVY6ugocw,Aimee K.,"Saint Louis, MO",776,3800,2550
CSVBWd3SOKMpFQcpgvCpWw,Emily Y.,"New Haven, CT",44,264,17
4u_09BoBw8hR9i3yMNF3XQ,Cheryl W.,"Chicago, IL",156,73,172
W8UV5KnXhvxYhbkxuXVSXQ,Sue K.,"Suitland-Silver Hill, MD",219,36,157
b1VrcT5oEvDTMvGsdOXObg,Serena S.,"Chicago, IL",63,161,95
fJTuckzbFBvjg-52Fc-oIg,Grace K.,"Anaheim, CA",66,259,192
thi-jmMx-himXfCw_EuDSw,Alison V.,"Minooka, IL",581,780,557
uEQ3nCdOBNOeJ0ow4Ds1vA,Steve A.,"Orlando, FL",1100,221,3104
bDXSrl19qIe0Hb-cZcCJ5A,Jennifer P.,"Addison, IL",952,398,2332
jz3YRUeIUqtoj9qsm5zVbw,Jon-Michael M.,"Stone Mountain, GA",99,25,44
EeCRDju-lPgLEY2WwLmI0g,Alyssa H.,"New Richmond, OH",338,224,226
4jTSOJNvRe3GZ0uSqL9J8g,Ashleigh M.,"Chicago, IL",17,134,4
ORUSfeLmO-l8M9kjmyqjng,Anup R.,"Chicago, IL",190,205,298
SVn7-3YnPRyqj4159DPFAA,Nishi S.,"Chicago, IL",58,55,92
zCqABKbzkb6qWJM8AhGEJw,Natalie J.,"Chicago, IL",119,283,92
RUkLH1i152bEqfqwgnOpjA,Owen B.,"Charlottesville, VA",235,125,815
AXJZGN8bjg6H60MhlnKA1g,Kimber H.,"Chicago, IL",54,0,28
QzzLObKgjLv1tbogZbxD7Q,Brianna B.,"Chicago, IL",40,69,16
C2yfCVoclwFRpdniMHI21g,M. D.,"Seattle, WA",81,1,3
0wbszbPfU1hDdwA0bYopxA,Jason W.,"Near North Side, Chicago, IL",50,75,6
E5cvxQGmnkOvw8S0QWSNMg,Helen R.,"San Francisco, CA",9,2,0
jHLioJH9dou3NDYBwbNq9g,Benjamin R.,"Chicago, IL",9,1,11
5dO1XD1OddmQpK6mIskdYA,Jen M.,"Carpentersville, IL",6,0,7
jkkJFfj4DjME3FPrHZpIfA,Stephanie Z.,"Chicago, IL",55,331,67
AzKJ8ojIXIroxuyVkjfviQ,Tea H.,"Chicago, IL",8,0,3
HUWPfofYNyttE2NqxAxJlQ,Belle L.,"Chicago, IL",871,94,2181
EdJHPE7TO8Nc9bAmCMfrSQ,Aijaz H.,"Lisle, IL",104,9,0
6EgKbDkUqPdmX3aOnNi82g,Gina M.,"Chicago, IL",68,283,70
2LcC1R65TLmgfj1djSnguw,Jerry H.,"Chicago, IL",119,343,61
IkfxsGGG93e4P1BbcuVk-A,Brittany W.,"Baltimore, MD",135,207,131
rS_cxMUZ4aHVL3Vm3tpRXg,Ashli H.,"Chicago, IL",68,17,115
1staNxsGlvKWigVNZO4AqA,NENE W.,"Skokie, IL",29,1,28
t2jQEW2TZtaA-lrCVXJ68Q,Toneidra L.,"Gary, IN",17,4,1
rMNMIdJlgnybYSHdmxmbtQ,Eddie K.,"Rockville, MD",426,174,2026
ljPhjL72ZPvDa7ZefsO6ew,Leah R.,"Chicago, IL",187,14,6
zWzEwzH6WBGpyrQkvkmywg,Quinn A.,"Portland, OR",332,218,450
6Zx7YiKFYXwqWXQBqSxoYg,John G.,"Chicago, IL",280,259,56
7geGFvbSYCkwq7znW9M7Ew,Sany N.,"Berwyn, IL",250,26,760
_xnLj_MdytIHGRpnoBBHOA,Christopher D.,"Southlake, TX",261,45,555
5QiAAkBjorRa3N6elLWJqQ,Janet C.,"New York, NY",47,2,203
PQRrKlyxZ8mJponoP8MU5Q,Sarah P.,"New York, NY",103,298,44
EwbNggOhuKM90aY6qC-NvQ,Stephanie S.,"Chicago, IL",126,275,561
ciLjqqXFSRYpdPSmazaoDA,Allison J.,"Chicago, IL",329,228,285
qayAHD5or8w6IuF_H_oocw,Lynn S.,"Evanston, IL",15,127,80
1pzP58PeWictHQzctMU0nQ,Misty S.,"Aurora, IL",969,874,15729
91Htkq3p93uSQasm_fQ75A,Paulina N.,"Chicago, IL",55,47,67
NSWQUP0r6l6gsR86Sv1ROA,Chad B.,"Chicago, IL",86,92,157
HxA6hHl_sA02Fph8uMtW6Q,Chouster S.,"Weehawken, NJ",37,0,57
JtQAVVqRZ5-7rAEx0imJJg,Xuan M.,"Chicago, IL",111,617,344
mNXD6NMrIaJELMINSyP9_Q,Claire K.,"Chicago, IL",120,338,213
E3ZG5KyOkh0ZZxmQveapCg,Ashley S.,"Chicago, IL",89,656,7
mb4EgV5vwPsOYCcqKJ4O9g,Jackie G.,"Chicago, IL",46,6,51
fe5FPkNfhpRrczdXZlPJwA,Joanna L.,"Medford, NJ",6,2,1
uRgAL9v1PSVlmoY7VKlc4Q,Katie U.,"Saint Louis Park, MN",204,169,240
NP3xWT6uTINh_g9_gu7Kyw,Stephanie H.,"Chicago, IL",302,121,76
B-ylOyWdCnnaxBhUyin94A,Lan L.,"Minneapolis, MN",35,111,148
8ogP7KWE-2SJ4VuNTTNPow,Amy A.,"Northbrook, IL",152,71,67
91Htkq3p93uSQasm_fQ75A,Paulina N.,"Chicago, IL",55,47,67
0t64nqL9Hh8DsutcL2BKFw,Jacqueline F.,"Chicago, IL",208,160,719
oIbImcgiowc_m1zN4HcU8A,Teri G.,"Chicago, IL",67,49,2
aKN3Fq2uaRJTwZRPlI5GcQ,Alex S.,"Chicago, IL",2408,4902,6891
but2s3yQA5LokHGCaVXHVg,Melinda L.,"Los Angeles, CA",91,440,252
MIskNjcn9-sMKzvi63g7XA,Tina N.,"Willowbrook, IL",199,102,488
0K1rOLYwT3_tRfBBYdKPeA,Sam I.,"Chicago, IL",44,16,20
Ou8MeNYBCd-3XTH_SCm2UQ,Elias T.,"Art Museum District, Philadelphia, PA",7,85,5
PmgMowYf8DNUAAa1y7ruJA,Logan C.,"Chicago, IL",102,22,110
opgE1ER5JV5dJLH1et2A1A,Charlie K.,"Chicago, IL",233,32,92
3GHbFydtt6_mmCJfArLy9w,Sylvia B.,"Burbank, IL",1,107,1
-gR7qdK9gmk6D1QDnfys3Q,Jonathan C.,"Sunnyvale, CA",67,7,11
IGhepIyCDPaZkNonWvceLA,Bill G.,"Sunnyvale, CA",767,42,51
lNa-mEAkezU89UXKeXq2vQ,Lee W.,"Chicago, IL",62,6,7
9pVyVvwwBEi0xv-OgCnlag,Thomas W.,"Bay Village, OH",57,6,1
FsGjL_GNpzhvSCQ3DJiHpA,Ibrahim M.,"Scottsdale, AZ",122,32,92
IU86PZPgTDCFwJEuAg2j7g,Danny W.,"Encinitas, CA",1858,5000,1796
P1CmquU-MhWfPwzc7Lu-SA,Adil Q.,"Cincinnati, OH",75,13,57
HAdEuPR2hRlWgfpkfGpmOA,Michelle J.,"Las Vegas, NV",9,126,2
0RlR3p4wXF6EsUyJzt1Obg,Eliza F.,"Chicago, IL",56,354,118
MIeFNTKb_ZM-2LF5gNyUzQ,Ray W.,"Woodridge, IL",60,8,0
fAbKgdbKkn4Px8kG54OVDQ,Andrea B.,"Chicago, IL",218,274,415
dxC2RWg6k-OPcW8byJwf1A,Jacob M.,"Chicago, IL",5,3,0
4NAbmh3cSWP_zYEEkboSvQ,Coy F.,"Louisville, KY",39,61,112
RHwKCSq4Ooo8cNA8JwZ1VA,Jordan Z.,"Evanston, IL",11,107,19
SlajL5FGLCTeAt9eJlCA5w,Anastasiia M.,"Chicago, IL",41,1,82
FdG1MylBXurJQAZAnl_47Q,Stacy T.,"Chicago, IL",13,46,2
Se0yBi6M4qnLl72nmjSzJA,Jeffrey D.,"Chicago, IL",122,7,2
4S1Fz8Vys8Ia5hD7VccLuQ,Kapil C.,"Chicago, IL",34,204,2
go4CLX-Z9xxDl3N-kAfGxw,Natasha B.,"Seal Beach, CA",83,167,87
VXwxYikhADstgCoIlp12PQ,Patrena M.,"Chicago, IL",10,50,3
q-J5h9UMhmXGOIhZkby3dQ,Emily M.,"Chicago, IL",11,0,1
fj-1_GuL1Hir-i3YuSPVnw,Tom J.,"Glenview, IL",3,0,0
7B-mOu7tYB56lEQoc9VoEw,Greyson E.,"South Side, Chicago, IL",6,1,0
GXLOTjOGoIRI0M4ip_seEA,Whitney R.,"Waverly, Lansing, MI",1,17,0
iteEJXYjx65GRCmRzt6OqQ,Tina P.,"Myrtle Beach, SC",25,2,20
xYmU8EKfCHNEAdct76ynVA,Drake W.,"Chicago, IL",17,1,2
_s2Fwg0sBY1jgi-1giYwxg,Marie D.,"Chicago, IL",43,0,0
jzy-0NpT0kdTPVbxfU4ihA,Eric C.,"Chicago, IL",9,0,0
GwILk6cchEmSyrix_l_jpw,Courtney B.,"Minneapolis, MN",198,53,55
Wg9XvfHw-8hk3PQsovxHFw,Aanchal B.,"Palatine, IL",55,181,76
LfNox-PDVAeLbRAuEJldRg,Neha R.,"Chicago, IL",43,12,17
t7Z6ya-Do9iamP2FmhwtrQ,Marnie Thao N.,"Chicago, IL",40,271,15
-rw9_TTO1XN4qD6-ex8yCw,Emily H.,"Chicago, IL",625,214,614
9I_I11QXJ5_Xr8esyi39dA,Shirley J.,"Chicago, IL",272,447,627
m_sv6Bn1-vDMht7NG58gBA,Ronald P.,"River North, Chicago, IL",115,30,74
z-ac4aPTz64j2ehH7qfqcg,AJ M.,"Chicago, IL",502,91,1442
T8jm6pEahSxWM0f4GJ5aZw,Trisha A.,"Des Plaines, IL",93,226,169
NP3xWT6uTINh_g9_gu7Kyw,Stephanie H.,"Chicago, IL",302,121,76
13OKPuRbi9ihsxh3D3FOhA,Toni F.,"Lemont, IL",445,184,256
c0sZVpEbzTsnYELsHqXICw,Paula B.,"Chicago, IL",68,5,10
FBdooMwXnfXMTsfcEOULWg,Elizabeth H.,"Chicago, IL",91,32,58
HpZsXNBSkWZ-0HaYOjLaWA,Michael V.,"Chicago, IL",342,29,47
k8N4wL3BkCavUi1ZHWKRCA,Phil P.,"Chicago, IL",135,245,689
hcYpy4WaHbJd03wp-Tu7-Q,Linda N.,"Des Plaines, IL",288,62,291
XU9LvJIt5V12vXYyR6Q9KQ,E Y.,"Chicago, IL",31,25,3
kq36QO-_J9IoGqskLNJ7kg,Angel R.,"Chicago, IL",74,200,235
uEQ3nCdOBNOeJ0ow4Ds1vA,Steve A.,"Orlando, FL",1100,221,3104
HkgxlKEdsdEK-qsiBgrq6Q,Janine K.,"Lisle, IL",746,321,712
r6UC-kgRq1UQds52ByASGg,Jackie C.,"Chicago, IL",553,154,116
l61XvGw_FuXEOqiFdp6zTg,Chris G.,"Chicago, IL",143,0,8
69sjgQC5edydR3jE1M062g,John B.,"Chicago, IL",11,52,0
kbB1FfCf1NsJN-PZAQ0xwQ,Sonia A.,"Toronto, Canada",174,604,447
bWyZZxJtbngmNGhEQ1isbA,Rhonda F.,"Chicago, IL",207,593,722
9BG57LYNDfZVStY3h9ihPQ,Cinthya Q.,"Logan Square, Chicago, IL",180,90,294
HUWPfofYNyttE2NqxAxJlQ,Belle L.,"Chicago, IL",871,94,2181
MvgEGMQ3kSI_LjmhqYYAFg,Allie B.,"Chicago, IL",267,1146,487
srS5y5kiKglecc2SDlaydg,Anna F.,"Chicago, IL",28,111,58
SrjelQSWHFBao6atJldZnQ,Stephanie N.,"Irvine, CA",246,615,367
n8kZb4cAu8AGaEMR4UCuqg,Emma C.,"Chicago, IL",113,88,405
ljPhjL72ZPvDa7ZefsO6ew,Leah R.,"Chicago, IL",187,14,6
39FFNK3Wrz_ldJxltHjAiQ,Archana S.,"Union City, CA",12,7,1
RTcuhbxDIWFBUN335JPhsw,Dwayne Y.,"Honolulu, HI",285,356,2058
rxSotMJjIEG25WCoq6ANsA,Martha B.,"Asheville, NC",8,22,43
JSbptCz_mzQ0sQJN94wcwA,Elina S.,"Chicago, IL",710,674,221
mgOgzP0SsxNzTVxvIWgjWA,Morris N.,"Chicago, IL",407,377,72
cV97xqHiLMaeJYaTn3dDhA,Narek M.,"Chicago, IL",181,187,22
sjUlrG3j-ZfW_kWlegPUhw,Leila T.,"Lincoln Park, Chicago, IL",192,1,16
XpNE65ItHOFUOOQ3iGXiJQ,Bebe C.,"West Town, Chicago, IL",2,29,0
4p3yzDRptmEvjmi7tnOs4A,Robert L.,"Buena Park, CA",55,172,18
XCRHoUfI2ZE5N108qCxHzQ,Dayana V.,"Clarksville, TN",122,23,251
lwKIqPftOPjP05lMzTkJbw,Desmond A.,"Chicago, IL",49,166,25
V5luLaRioap49hxOVRnt_Q,Cat G.,"Chicago, IL",8,306,9
0F40lzN0ELvTm3EpubSa_A,Simon G.,"Deerfield, IL",165,143,1149
hzmTQMkTGTUQ-aRdKAcUzA,Andre W.,"Chicago, IL",1647,426,273
6JOgO-HYN90eR9g-c6kNfw,Amanda P.,"Iowa City, IA",61,307,100
P-dMBjuh3y6m6gXQ65Uz_A,Kiva M.,"Washington, DC",129,454,478
Py1ogjzjEEu9dnzZoh_H5A,Kailin C.,"Bothell, WA",80,186,38
IIiDBRUG0rHz5tPSTPHQwQ,Stacey A.,"Chesapeake, VA",204,325,844
29UXoG9rmw3ZVRzdkRqtjw,Natalie S.,"Evanston, IL",81,311,186
JOXV4z_oYfROwFe29x7jpQ,Christine W.,"Saint Louis, MO",267,244,657
prsn217QB2VNLNrDvcIyYg,Heidy I.,"Miami, FL",31,7,106
vsRPm_-WdtcY0CWZNz2u1g,Yvonne I.,"Chicago, IL",464,179,338
b1VrcT5oEvDTMvGsdOXObg,Serena S.,"Chicago, IL",63,161,95
w-xkHVUT0gqG4V2oXzckYw,Nanette J.,"Santa Clarita, CA",127,30,28
haeN5AmCN4qht7QAKjellg,Julia R.,"Morton Grove, IL",59,9,32
yIIOdUnhs82LQVi02VuD5w,Natalie M.,"Cincinnati, OH",29,44,44
aKN3Fq2uaRJTwZRPlI5GcQ,Alex S.,"Chicago, IL",2408,4902,6891
Ywu4a-4fmeg9HTT5KNXnWg,Kristin L.,"Chicago, IL",272,563,1741
hHH00uIz1oVXi8qPWfIz8g,Chelsea P.,"Chicago, IL",10,90,7
1NXbSTer4Y6LycvyjQckeQ,Linda C.,"New York, NY",141,211,2057
qVlbj3OQrhcOs7pQ7m9Kfw,C F.,"Revere, MA",13,1,0
xjGlDn8juvva9IMrEeRn6Q,Massimo M.,"San Francisco, CA",263,826,142
MtTndFjRUNPMy4tDen-Jlg,Julie Y.,"Chicago, IL",353,1759,656
jWUJsIt9FPwNYsl3ckJSoA,Rachel S.,"Chicago, IL",711,250,724
RZhOzh9S73j9OJWUTkeGkQ,Effie D.,"Skokie, IL",318,284,2836
cNRXoL4DAjCppfgGDEwJPw,Ammar S.,"Naperville, IL",83,137,247
aCptbfrrIwaoJbc478XBRg,Ryan L.,"Chicago, IL",133,89,304
iecGG3j5h7lpAJkWhwr99Q,Lynette H.,"Chicago, IL",296,119,203
ZCWE1WBTbc6FsyT4ngLOAA,Kellie S.,"Orchard Beach, MD",237,40,94
W6wNx1ue4Po5nJWGJVwzSw,Jennifer P.,"Chicago, IL",280,208,472
pfLbnuY7SAacCKH-6jd-Dw,Nichole X.,"Chicago, IL",88,328,192
JeUduy-VD88wW5y_wiLUPA,Maria G.,"Chicago, IL",141,4,172
Lp3VkVECiewJKV_pXzONqw,Justin B.,"Chicago, IL",802,226,2
URp5Ci-PbbAy6aseDOnWFA,Jennifer R.,"Park Ridge, IL",76,317,49
XqxGzyCZJAsaarZgzutTSg,Dave K.,"Chicago, IL",106,246,142
j9JbJVVvgnmJxZktD5o0Iw,Jennifer R.,"Orlando, FL",524,143,69
5iIdGfgvtUnlQ7AdlMmRUQ,Erica J.,"Chicago, IL",98,96,317
8XVZ6Oe2vOWGfSzSBSrmhA,Jerrar I.,"Lake in the Hills, IL",9,84,58
oYc_tizAdnNdJmuMkgnlzw,Jenny Y.,"Chicago, IL",122,17,41
Ove30Dvm_OqBrBwKyTNlGA,Jo S.,"Chicago, IL",111,54,500
HBZk3Ng4Sr-s6ZQn5iCykQ,Kasey K.,"Chicago, IL",10,8,0
j-Ksuf9B_cSVT1riaFb-xQ,Jay C.,"Chicago, IL",8,0,6
7geGFvbSYCkwq7znW9M7Ew,Sany N.,"Berwyn, IL",250,26,760
EwbNggOhuKM90aY6qC-NvQ,Stephanie S.,"Chicago, IL",126,275,561
8559GHVAJA4JVA8fmYPSjA,Rebecca J.,"Chicago, IL",120,194,28
cj6BsSgLFOrlbfz0S64Nrg,Aditi J.,"Chicago, IL",2,22,0
2i0A5OoKyiwskqvnkGq7cA,Elizabeth F.,"Pittsburgh, PA",158,32,185
-T-l6MQPxQWNefhfdwq_cQ,Mike C.,"Chicago, IL",75,256,0
rCTVWx_Tws2jWi-K89iEyw,Lindsey A.,"Chicago, IL",339,71,24
V2LzSKgfyzY07U1DRGzfmw,Kateryna G.,"Chicago, IL",403,86,505
ssr5LJsmgQMZ0nMpydUwow,Jenna C.,"Chicago, IL",245,44,382
983m3XvGIjwHsK7CTYF4aQ,Stacy M.,"Evanston, IL",9,3,2
mBskcI4Rhw9ETWRRJ_yTlA,David S.,"Lakeview, Chicago, IL",1,133,2
nQgInT3Cp746-O-jG1btzA,Rachel C.,"Chicago, IL",8,0,0
N_yNJpSDHVVGP7jsshIyKA,Kavya T.,"Chicago, IL",318,397,843
F7OOi2ZBbLKvGb94U7i_jg,Jen S.,"Chicago, IL",10,214,0
uI9K4Bz4-UJ1G3HYrIkd2g,Nicole O.,"Barrington, IL",8,1,0
uAPGDD9B9RzLhQrOyo9gjw,Blake S.,"Chicago, IL",3,2,0
vJ9y9FpPswjMv45IVxCI1g,Katelyn S.,"Boston, MA",2,0,0
iVHPLFSTXBj9WeiEYqvz5A,Martina C.,"Batavia, IL",19,15,5
NN1J9V7oIzxYhgK6jzvl8g,Nini K.,"Chicago, IL",50,189,388
I3lzG3C_wyzqcsxHG-ErqQ,Emily D.,"Evanston, IL",85,248,10
5hbs6TwGyT2YQKeN3xef_A,Lauren K.,"Lake Forest, IL",593,512,2722
2VXpBotyZ7wdDzcyY5dcwA,Arelys V.,"Chicago, IL",129,280,49
YB2SZbMgQHBOGOIsBK2Tkg,Imani M.,"Las Vegas, NV",75,689,732
i6JiLIFlXWcKVkWJsUzO8w,Asad R.,"Chicago, IL",69,9,14
jqWHYNghfGm4JL06FuaHng,Megan K.,"Farmington, MI",384,0,0
0HtGmq4yDhNOwl9HtLT21w,Rayna C.,"Frankfort, IL",39,6,48
XJgRdHOsgypEba4oKwAh1w,Augie R.,"Chicago, IL",738,165,113
--4uW4yJiRT2oXMYkCPq1Q,Ariella G.,"Dolton, IL",50,54,28
1nQgh9EsgAF-KpJ-hxIkfQ,Heena D.,"Salt Lake City, UT",117,437,243
13OKPuRbi9ihsxh3D3FOhA,Toni F.,"Lemont, IL",445,184,256
rVGdnmBc1yJXVH72ldCVTA,Tara Z.,"Chicago, IL",46,4,0
DVipvRLo24l7Qs4JkEGC2A,Lauren W.,"Chicago, IL",43,5,47
_vbEQU_xD95RZ-7j93z9hA,Tavi J.,"Chicago, IL",797,474,1727
sLvfMSdyImiA8dK3G80rmw,Michele S.,"Chicago, IL",138,329,45
KQxwU_CLHcwzWBIFPMBx8A,Jacob B.,"Chicago, IL",23,254,1
IY5UvdCZSJHtTKVJuook-A,Maya B.,"Los Angeles, CA",7,2,0
ryKxt67Tlp9qhq1ZEsQSFw,M N.,"Philadelphia, PA",68,3,2
ojCy0GBZZoH93_YBYUkLGg,Jim L.,"Evanston, IL",20,0,0
XJgRdHOsgypEba4oKwAh1w,Augie R.,"Chicago, IL",738,165,113
C2B5PcCA9TwxwjR6JjZMug,Geoffrey C.,"Austin, TX",477,689,26
nLubA27Qo3EgTnIEOgVvbQ,Denyce M.,"Chicago, IL",222,635,1678
x-LmCyQ9FjnNjDYLOY8qjA,Steve W.,"Saint Louis, MO",65,10,4
opaTZcjPDVmEMq2MSvD_cA,Nick C.,"Lakeview, Chicago, IL",19,6,1
UAhd900PVr5cdLzdZ_2WMg,Gerald Z.,"Glenview, IL",7,7,0
zk21lfLqXKdeoqg8mi8uMg,Lindsay P.,"Dover, DE",4,169,2
6Zx7YiKFYXwqWXQBqSxoYg,John G.,"Chicago, IL",280,259,56
MnTGt9FxfmU224BMrrsxwQ,Andrew D.,"Chicago, IL",265,65,1
aH5v14cMzPXi-0S1k31Nag,Jessica C.,"Phoenix, AZ",9,173,1
qrDevfi3oAUufx8TTbDkvA,angel j.,"Chicago, IL",101,16,21
MPopEaZ-DaHiG0FPofPpQA,Josh N.,"Chicago, IL",16,115,32
iYCzcFDI4r1kPZbuQvIf6w,Jessica M.,"San Leandro, CA",76,39,2
nOubsb86QgVPvkMmABaK0w,Benny R.,"Hallandale Beach, FL",3,43,0
P4R6McBpxJWw9UHq09-GXw,Pam D.,"Chicago, IL",810,185,33
0Jd-iSNiu0fp67X647gbbQ,Malek A.,"Chicago, IL",17,73,8
8C1cuGNfaqb0KmuaUqM64A,Stephanie G.,"Chicago, IL",196,20,121
VVcZ7_ORhSeoqS7hO7hThA,Mario S.,"Cary, IL",2,0,1
U11j0md4DV59nXD6kdb0KA,Jessica M.,"Chicago, IL",443,168,3453
95UsZ_bAVYU76JsJdTP6DQ,Steph B.,"Jersey City, NJ",120,241,61
19fcVRaPDO3pKk769lkbZw,j c.,"Iowa City, IA",89,11,0
Um_BoX6HjUN9nDcCxJGWdw,Christy M.,"San Francisco, CA",4,340,0
G1dGPWOUcF0ClRGcSIWyHA,Sajan S.,"Chicago, IL",44,404,33
v2OWDAnFwbmndlIfmMjVUA,Shannon F.,"Dallas, TX",32,307,21
p0MafKijdK4VXNRhDkDOtw,Dean G.,"Mason, OH",10,0,4
6iHiZW2yxNkZ_mNsP0Wnzw,Krysten M.,"Los Angeles, CA",127,165,40
4gZ_imYyUxdW6yVGokNs7g,Melineh H.,"Glendale, CA",176,104,201
ESvZSWthMSgJ2n8Iy24GiQ,Stacy S.,"Douglas, MI",18,0,0
peawiZDLpMslMelzAZTRjw,kevin g.,"Beverly, MA",29,0,4
CxxPUsjExKIQWu7I_XTJug,Jennifer G.,"Chicago, IL",301,23,2
IrxE8r0s0jHl1O7-ZO2vaQ,Ashley F.,"Chicago, IL",122,11,28
Sb70RfMdtN4ez8HEQoKngw,David M.,"Deerfield, IL",23,40,35
OM1hIgL5eji7bleyqIhA3Q,Paul B.,"Medinah, IL",31,323,1
kiNCe013mu_SuC5atgk5uQ,Sanjay S.,"Winthrop Harbor, IL",17,3,0
AjRZAzRH8jzJx0ICkjhFfQ,Alyssa G.,"Sandwich, MA",116,438,4
UxKQ1aqpuDfpoR3y9eV2Pw,Mary L.,"Chicago, IL",19,124,62
r_PW5HpbLFeBRfpKz4xqBg,Imba K.,"Bryan, TX",301,24,164
lNgSYVVW97jAdtrrs4hxZQ,Deannah D.,"Signal Hill, CA",10,27,0
N1YNx_cUvShIB_YkVzm9iQ,Addy B.,"Chicago, IL",67,75,78
5olC3yCfdCpU-b-MV5z_MA,Ian C.,"Chicago, IL",184,40,226
91Htkq3p93uSQasm_fQ75A,Paulina N.,"Chicago, IL",55,47,67
aKN3Fq2uaRJTwZRPlI5GcQ,Alex S.,"Chicago, IL",2408,4902,6891
ayMuHv_alTih10mbZ9HgZQ,Jim D.,"Chicago, IL",125,20,370
HmRe_yt8Pqe9ZIVG4oR_kQ,Sam W.,"Chicago, IL",65,142,407
0F40lzN0ELvTm3EpubSa_A,Simon G.,"Deerfield, IL",165,143,1149
tVzuwcgE-MmYljVURGYvOg,Shannon E.,"River Forest, IL",110,506,541
IE4xKfypWuM3eaaq5q9IxA,Jason P.,"Arlington Heights, IL",763,706,278
PZS7sjop_YIx-a0k1KK7GA,Anthony T.,"Chicago, IL",119,35,290
59OSD95zF1I2vAjWThtYzg,Justin L.,"Chicago, IL",91,158,148
jjPEFKH34zlpS4MaCkFMxA,Michael C.,"Chicago, IL",141,246,542
gKuxGytINHl903qyR3bNzQ,Maronda H.,"Chicago, IL",252,68,1482
3iqH_wmnbRqzkSkej7TlRg,Mel A.,"Chicago, IL",28,45,95
BxXEXnFX8xeG7Y56-XXHZg,Alison L.,"Austin, TX",954,525,340
XKvbfNylF6Yq8hpwqaZrhA,Mihir S.,"Chicago, IL",1362,640,124
haeN5AmCN4qht7QAKjellg,Julia R.,"Morton Grove, IL",59,9,32
JCZXjV7tq9140qNSCdM_Vg,Carol L.,"Chicago, IL",114,602,282
i6JiLIFlXWcKVkWJsUzO8w,Asad R.,"Chicago, IL",69,9,14
WCyJKDMM9VaBOyL082Oaog,Steve H.,"Chicago, IL",56,12,18
GJXtJSRIfWIm2xV-oDqo4A,Tiffany W.,"Chicago, IL",22,29,14
zpXtrRZHfPKCs_dFWvFE5A,Carol D.,"Vernon Hills, IL",81,0,889
a4mMleWO-wtuYGQ3VC_ZCA,Abigail H.,"Chicago, IL",96,127,288
6o04qoHnwT31eqqZh7A7sA,Marissa N.,"Chicago, IL",2,10,2
9_Wu0TBNJK2LmDjda3aQGA,Sarah B.,"Chicago, IL",67,186,66
9hOvR7KcIc1dK2pvlA0Oaw,Ophelia S.,"Boston, MA",87,0,0
8cpbi9lmxRstKBUdqv8DXg,Brandon M.,"Kansas City, MO",415,406,225
skNNQ9TfpaA50Zz2pQjfXg,Latrice H.,"Los Angeles, CA",297,43,284
shDDyAJPkvKl-44S3VcEew,Shanti I.,"Chicago, IL",94,156,223
M6o_5diZgqzdswJnWZNKzg,Nicola P.,"Chicago, IL",213,511,2408
--4uW4yJiRT2oXMYkCPq1Q,Ariella G.,"Dolton, IL",50,54,28
BFr6Z705fZxztLM9siIuLQ,John H.,"Chicago, IL",183,52,0
gqj1qnsyxXl6y6q-mTpNdQ,McKenzie Z.,"San Antonio, TX",1,2,0
YMYb73K3Dv3oiac4mADJSg,Ashley M.,"Atlanta, GA",556,792,1415
GSMBpnEny1cR12yPIwO0Dg,Cindy G.,"Cincinnati, OH",1022,2536,6662
6tPXsiDVPbJhHpufXZye0g,Angela S.,"Highland Park, IL",791,2542,6867
jt49xjEjQisu6wTTGn6B3A,Annette J.,"Ann Arbor, MI",1415,3221,5153
JtQAVVqRZ5-7rAEx0imJJg,Xuan M.,"Chicago, IL",111,617,344
5XGrn-WbyV9u6d5s8w2f_A,Dee D.,"Minneapolis, MN",47,668,97
MSWnymxlc4dZN7TXik8Ikg,Cindy O.,"Chicago, IL",82,8,85
AM6-e87Eb1AR3xGBaQ_w7Q,Darren M.,"The Loop, Chicago, IL",31,2,17
mOanh--SkJagXdsfJU3wxQ,Franchesca S.,"Milwaukee, WI",145,73,182
V26rQlwRMLlGmuipfXVk9w,Katrina D.,"Old Bridge, NJ",23,119,66
